// Grasscutter 3.3.54 GM Handbook
// Created 2023/01/24 10:05:08


// Commands
       account : 创建或删除账号
      announce : 向所有在线玩家发送公告，或者管理服务器的公告
         clear : 从你的背包中删除所有未装备且已解锁的物品，包括稀有物品
          coop : 强制传送指定玩家到他人的世界。如果没有指定玩家，则会使你进入多人游戏状态
         daily : This value does not exist. Please report this to the Discord: commands.daily.description
          enka : 🇺🇸Copy your character data from official server to private server using Enka.Network service (data taken only from Showcase)
 enter_dungeon : 进入指定秘境
        entity : This value does not exist. Please report this to the Discord: commands.entity.description
         equip : 🇺🇸You can replace current character weapon with a weapon that cannot be used by current character due to different types of weapons.
          give : 向你或指定的玩家给予物品。比如可以给予全部武器，角色和/或材料，也可以给予自定义圣遗物
          heal : 治疗当前队伍的角色
          help : 发送帮助信息或显示指定命令的信息
       killall : 杀死所有怪物
      language : 显示或切换当前语言
          list : 查看所有玩家
    permission : 添加或移除指定玩家的权限
      position : 获取所在位置和旋转信息
         quest : 添加或完成任务
        reload : 重载配置文件和数据
        remote : 🇺🇸Use this to access commands from web
    resetConst : 重置当前角色的命之座，执行命令后需重新登录以生效
resetShopLimit : 重置指定玩家的商店刷新时间
      sendMail : 向指定用户发送邮件。此命令的用法会根据撰写阶段而改变
   sendMessage : 向玩家以服务器的身份发送消息。如果没有指定目标，则向服务器的全部玩家发送
      setConst : 为当前活跃角色设置命座等级
setFetterLevel : 设置当前角色的好感度等级
       setProp : 设置账号的状态。比如可以通过此命令启用 godmode，也可以解锁深渊或更改纪行等级
                    可更改的状态列表：godmode(上帝模式)|nostamina(无限体力)|unlimitedenergy(无限能量)|abyss(深渊)|worldlevel(世界等级)|bplevel(纪行等级)
                    查看 PlayerProperty enum 以获得其他数值，格式为 PROP_MAX_SPRING_VOLUME -> max_spring_volume
      setStats : 设置当前角色的属性
                    可更改的属性列表：hp(生命值)|maxhp(最大生命值)|def(防御力)|atk(攻击力)|em(元素精通)|er(元素充能效率)|crate(暴击率)|cdmg(暴击伤害)|cdr(冷却缩减)|heal(治疗加成)|heali(受治疗加成)|shield(护盾强效)|defi(无视防御)
                    元素增伤：epyro(火)|ecryo(冰)|ehydro(水)|egeo(岩)|edendro(草)|eelectro(雷)|ephys(物理)
                    元素抗性：respyro(火)|rescryo(冰)|reshydro(水)|resgeo(岩)|resdendro(草)|reselectro(雷)|resphys(物理)
         spawn : 在你附近生成实体
          stop : 停止服务器
        talent : 设置当前角色的天赋等级
          team : 手动修改你的队伍
      teleport : 改变指定玩家的位置
   teleportAll : 将你世界中的所有玩家传送到你所在的位置
       weather : 更改天气ID和气候类型。
                    天气ID可以在 ./Resources/ExcelBinOutput/WeatherExcelConfigData.json 中找到。
                    气候类型：sunny(晴天), cloudy(多云), rain(雨), thunderstorm(雷雨), snow(雪), mist(雾)
1104415 : 实验之二，世界 - (test)交付美味之后对话$HIDDEN
1104416 : 实验之二，世界 - (test)交付普通之后对话$HIDDEN
1104501 : 实验之末，枯荣 - 前往智能实验的地点
1104502 : 实验之末，枯荣 - 破解附近的机关
1104503 : 实验之末，枯荣 - 击败来袭的怪物$HIDDEN
1104504 : 实验之末，枯荣 - 调查排水之后的区域
1104505 : 实验之末，枯荣 - 返回营地，获取阿贝多的结论
1104506 : 实验之末，枯荣 - (test)遗迹玩法-解谜部分2_2$HIDDEN
1104507 : 实验之末，枯荣 - 回到中央，启动装置
1104508 : 实验之末，枯荣 - (test)遗迹玩法-解谜部分2_1$HIDDEN
1104509 : 实验之末，枯荣 - 破解附近的机关
1104510 : 实验之末，枯荣 - (test)回滚隔离$HIDDEN
1104511 : 实验之末，枯荣 - (test)遗迹玩法-解谜总进度$HIDDEN
1104512 : 实验之末，枯荣 - (test)花骨朵出现$HIDDEN
1104513 : 实验之末，枯荣 - (test)开花$HIDDEN
1104514 : 实验之末，枯荣 - (test)花落$HIDDEN
1104515 : 实验之末，枯荣 - (test)出瓶子$HIDDEN
1104516 : 实验之末，枯荣 - (test)删瓶子$HIDDEN
1110001 : 掇星攫辰惑众心 - (test)在望舒客栈附近查看$HIDDEN
1110002 : 掇星攫辰惑众心 - 消灭沾染「邪气」的丘丘人
1110003 : 掇星攫辰惑众心 - (test)战斗后对话$HIDDEN
1110004 : 掇星攫辰惑众心 - 与「信众」们交谈，了解「掇星攫辰天君」
1110005 : 掇星攫辰惑众心 - 与「信众」们交谈，了解「掇星攫辰天君」
1110006 : 掇星攫辰惑众心 - 与「信众」们交谈，了解「掇星攫辰天君」
1110007 : 掇星攫辰惑众心 - 完成细节探听$HIDDEN
1110008 : 掇星攫辰惑众心 - 与「掇星攫辰天君」对话
1110009 : 掇星攫辰惑众心 - 在望舒客栈附近查看
1110010 : 掇星攫辰惑众心 - 与戴着面具的男子对话
1110011 : 掇星攫辰惑众心 - (test)完成细节探听$HIDDEN
1110101 : 护法夜叉前踪疑 - 前往「万文集舍」
1110102 : 护法夜叉前踪疑 - 与纪芳对话，询问《护法仙众夜叉录》的情况
1110103 : 护法夜叉前踪疑 - 找到《护法仙众夜叉录》
1110104 : 护法夜叉前踪疑 - (test)与派蒙对话$HIDDEN
1110105 : 护法夜叉前踪疑 - 回到望舒客栈附近，寻找「掇星攫辰天君」
1110106 : 护法夜叉前踪疑 - 消灭沾染「邪气」的丘丘人
1110107 : 护法夜叉前踪疑 - 与「掇星攫辰天君」对话，了解情况
1110108 : 护法夜叉前踪疑 - (test)大仙买书$HIDDEN
1110201 : 靖妖祓恶起傩舞 - 利用「元素视野」，追踪「邪气」丘丘人
1110202 : 靖妖祓恶起傩舞 - 与魈对话
1110203 : 靖妖祓恶起傩舞 - 前往散发「业障」气息的洞天
1110204 : 靖妖祓恶起傩舞 - (test)地城对话$HIDDEN
1110205 : 靖妖祓恶起傩舞 - (test)地城完成$HIDDEN
1110206 : 靖妖祓恶起傩舞 - 清剿「邪气」丘丘人聚集的洞天
1110207 : 靖妖祓恶起傩舞 - (test)弹引导图$HIDDEN
1110301 : 诸境神游忽觉迷 - 收集仪式所用道具——香炉
1110302 : 诸境神游忽觉迷 - 收集仪式所用道具——七星灯
1110303 : 诸境神游忽觉迷 - 回去找铜雀先生
1110304 : 诸境神游忽觉迷 - 收集仪式所用道具——冰雾花
1110305 : 诸境神游忽觉迷 - 与魈对话
1110306 : 诸境神游忽觉迷 - 依据仪式流程，进行仪式
1110307 : 诸境神游忽觉迷 - (test)进行仪式3$HIDDEN
1110308 : 诸境神游忽觉迷 - 惩罚「假仙人」的魂魄
1110309 : 诸境神游忽觉迷 - (test)战斗后对话$HIDDEN
1110310 : 诸境神游忽觉迷 - 前往望舒客栈，向菲尔戈黛特询问「假仙人」的情况
1110311 : 诸境神游忽觉迷 - 与魈对话，交还「百无禁忌箓」
1110312 : 诸境神游忽觉迷 - 在夜晚前往「夜叉像」处
1110313 : 诸境神游忽觉迷 - 到达天衡山南部的庙宇
1110314 : 诸境神游忽觉迷 - 与守庙人谈话
1110315 : 诸境神游忽觉迷 - 依据仪式流程，射击两座夜叉雕像的发光处
1110316 : 诸境神游忽觉迷 - (test)刷group$HIDDEN
1110317 : 诸境神游忽觉迷 - (test)切香炉$HIDDEN
1110401 : (test)结尾处理魈$HIDDEN - (test)结尾处理魈$HIDDEN
1111001 : 神秘的「往生堂」 - 前往无妄坡
1111002 : 神秘的「往生堂」 - 追上逃走的老孟
1111003 : 神秘的「往生堂」 - 向老孟阐明误会
1111004 : 神秘的「往生堂」 - 陪同胡桃前往冒险家协会
1111005 : 神秘的「往生堂」 - 与胡桃一起回到往生堂
1111006 : 神秘的「往生堂」 - 调查往生堂周围，等待胡桃
1111007 : 神秘的「往生堂」 - 再次与胡桃交谈
1111008 : 神秘的「往生堂」 - 与胡桃一起拜访「潜在客户」
1111009 : 神秘的「往生堂」 - 继续拜访「潜在客户」
1111010 : 神秘的「往生堂」 - 继续拜访「潜在客户」
1111011 : 神秘的「往生堂」 - 调查往生堂周围，等待胡桃
1111012 : 神秘的「往生堂」 - 调查往生堂周围，等待胡桃
1111013 : 神秘的「往生堂」 - [N/A] 839176884
1111014 : 神秘的「往生堂」 - [N/A] 2635682524
1111101 : 寻找不存在之人 - 回往生堂向老孟了解情况
1111102 : 寻找不存在之人 - 前往驱咒地点
1111104 : 寻找不存在之人 - 守护地脉镇石，击退敌人
1111105 : 寻找不存在之人 - 听胡桃对洛成讲述诅咒真相
1111201 : 友情，愿望与遗憾 - 返回往生堂，了解来龙去脉
1111202 : 友情，愿望与遗憾 - 找小五寻求信物
1111203 : 友情，愿望与遗憾 - 与小五交谈
1111204 : 友情，愿望与遗憾 - 找木木寻求信物
1111205 : 友情，愿望与遗憾 - 找聪子寻求信物
1111206 : 友情，愿望与遗憾 - 在货物堆中寻找浮生石片
1111208 : 友情，愿望与遗憾 - 将浮生石片交给聪子
1111209 : 友情，愿望与遗憾 - 在货物堆中寻找浮生石片$HIDDEN
1111222 : 友情，愿望与遗憾 - 寻找绝云椒椒并交给小五
1111223 : 友情，愿望与遗憾 - 在货物堆中寻找浮生石片$HIDDEN
1111224 : 友情，愿望与遗憾 - [N/A] 2241220052
1111225 : 友情，愿望与遗憾 - 与仓库管理员交谈
1111301 : 为了圆满的送别 - 将信物带去无妄坡，交给胡桃
1111302 : 为了圆满的送别 - 前往胡桃所说的「寻常之地」
1111303 : 为了圆满的送别 - 沿路深入，前往边界
1111304 : 为了圆满的送别 - 继续向前，见证欢送仪式
1111305 : 为了圆满的送别 - 与胡桃交谈，等待两人叙旧
1111306 : 为了圆满的送别 - （test）通过第一个降魔印机关$HIDDEN
1111307 : 为了圆满的送别 - 回到无妄坡，为狼哥送别
1111308 : 为了圆满的送别 - （test）通过第二个降魔印机关$HIDDEN
1111401 : (test)胡桃线最后老孟的控制$HIDDEN - [N/A] 1754590172
1112001 : 世多古怪，横生盗匪 - 前往璃月冒险家协会找凯瑟琳
1112002 : 世多古怪，横生盗匪 - 到码头附近找工头老戴
1112003 : 世多古怪，横生盗匪 - 寻找钟离
1112004 : 世多古怪，横生盗匪 - 回码头找老戴聊聊
1112005 : 世多古怪，横生盗匪 - 到码头附近找工头老戴
1112101 : 事出有因，矿山奇石 - 前往老戴所说的矿区
1112102 : 事出有因，矿山奇石 - 寻找更多线索
1112103 : 事出有因，矿山奇石 - 寻找更多线索
1112104 : 事出有因，矿山奇石 - 寻找线索
1112107 : 事出有因，矿山奇石 - 向老戴汇报调查结果
1112108 : 事出有因，矿山奇石 - 寻找昆钧
1112201 : 易地则明，失线则弗 - 前往灵矩关一带调查线索
1112202 : 易地则明，失线则弗 - 在附近寻找更多线索
1112203 : 易地则明，失线则弗 - 跟着脚印继续追踪
1112204 : 易地则明，失线则弗 - 向附近的人们打听情报
1112205 : 易地则明，失线则弗 - 沿路继续追踪
1112206 : 易地则明，失线则弗 - 救下被围攻的学者
1112207 : 易地则明，失线则弗 - 与学者对话
1112208 : 易地则明，失线则弗 - 前往南天门寻找新的线索
1112209 : 易地则明，失线则弗 - 送矿工去附近的营地休息
1112210 : 易地则明，失线则弗 - 向附近的人们打听情报
1112211 : 易地则明，失线则弗 - 向附近的人们打听情报
1112212 : 易地则明，失线则弗 - （test)触发trigger$HIDDEN
1112301 : 变乱似流，磐石不转 - 到古树下调查线索
1112302 : 变乱似流，磐石不转 - 找到钟离
1112303 : 变乱似流，磐石不转 - 准备完成后进入地道
1112304 : 变乱似流，磐石不转 - 进入地道尽头的秘境
1112305 : 变乱似流，磐石不转 - 击败若陀龙王
1112306 : 变乱似流，磐石不转 - 了解真相
1112307 : 变乱似流，磐石不转 - 返回古树下
1112308 : 变乱似流，磐石不转 - 与钟离对话
1112309 : 变乱似流，磐石不转 - 与昆钧会合
1112310 : 变乱似流，磐石不转 - （test)返回大世界$HIDDEN
1112311 : 变乱似流，磐石不转 - [N/A] 1121450620
1112312 : 变乱似流，磐石不转 - [N/A] 1846681388
1112401 : [N/A] 0 - [N/A] 2774942900
1112402 : [N/A] 0 - [N/A] 2834352292
1120001 : [N/A] 0 - [N/A] 3249127444
1120002 : [N/A] 0 - [N/A] 1569618620
1120003 : [N/A] 0 - [N/A] 3681028236
1120004 : [N/A] 0 - [N/A] 2394297468
1120005 : [N/A] 0 - [N/A] 1900918452
1120006 : [N/A] 0 - [N/A] 2199789132
1120007 : [N/A] 0 - [N/A] 468656332
1120008 : [N/A] 0 - [N/A] 3281181636
1120009 : [N/A] 0 - [N/A] 249676244
1120010 : [N/A] 0 - [N/A] 689460764
1120011 : [N/A] 0 - [N/A] 3777452644
1120012 : [N/A] 0 - [N/A] 1618879500
1120013 : [N/A] 0 - [N/A] 905549860
1120014 : [N/A] 0 - [N/A] 2526515020
1120015 : [N/A] 0 - [N/A] 689540996
1120016 : [N/A] 0 - [N/A] 1597143484
1120017 : [N/A] 0 - [N/A] 913015436
1120018 : [N/A] 0 - [N/A] 1378950092
1120019 : [N/A] 0 - [N/A] 2411962356
1120096 : [N/A] 0 - [N/A] 4067807644
1120097 : [N/A] 0 - [N/A] 2774617508
1120098 : [N/A] 0 - [N/A] 3510918940
1120100 : [N/A] 0 - [N/A] 603907844
1120101 : [N/A] 0 - [N/A] 1168565236
1120102 : [N/A] 0 - [N/A] 575021092
1120103 : [N/A] 0 - [N/A] 1518717156
1120104 : [N/A] 0 - [N/A] 3904158892
1120105 : [N/A] 0 - [N/A] 3893426892
1120106 : [N/A] 0 - [N/A] 2193217652
1120107 : [N/A] 0 - [N/A] 4251429700
1120108 : [N/A] 0 - [N/A] 3167391052
1120109 : [N/A] 0 - [N/A] 311912540
1120110 : [N/A] 0 - [N/A] 1849294284
1120111 : [N/A] 0 - [N/A] 1960403876
1120112 : [N/A] 0 - [N/A] 5925996
1120113 : [N/A] 0 - [N/A] 2558238028
1120114 : [N/A] 0 - [N/A] 663013812
1120115 : [N/A] 0 - [N/A] 3060242828
1120116 : [N/A] 0 - [N/A] 3037068676
1120117 : [N/A] 0 - [N/A] 3604062388
1120118 : [N/A] 0 - [N/A] 1997869036
1120119 : [N/A] 0 - [N/A] 2426481444
1120120 : [N/A] 0 - [N/A] 1971363108
1120121 : [N/A] 0 - [N/A] 4002625828
1120123 : [N/A] 0 - [N/A] 90095956
1120124 : [N/A] 0 - [N/A] 1622170420
1120125 : [N/A] 0 - [N/A] 1586695948
1120126 : [N/A] 0 - [N/A] 4018836516
1120201 : [N/A] 0 - [N/A] 902154588
1120202 : [N/A] 0 - [N/A] 3145965444
1120203 : [N/A] 0 - [N/A] 440179116
1120204 : [N/A] 0 - [N/A] 3301267372
1120205 : [N/A] 0 - [N/A] 3449959684
1120206 : [N/A] 0 - [N/A] 1130558724
1120207 : [N/A] 0 - [N/A] 2100869052
1120208 : [N/A] 0 - [N/A] 3658531708
1120209 : [N/A] 0 - [N/A] 3102141828
1120210 : [N/A] 0 - [N/A] 1867991020
1120211 : [N/A] 0 - [N/A] 2412708284
1120212 : [N/A] 0 - [N/A] 3195777740
1200001 : 寻书巧遇江湖事 - 前往璃月港「万文集舍」
1200003 : 寻书巧遇江湖事 - 向纪芳打听游览指南
1200004 : 寻书巧遇江湖事 - 前往轻策庄后山，拜访常九爷
1200005 : 寻书巧遇江湖事 - 与常九爷对话
1200006 : 寻书巧遇江湖事 - 寻找借书离开的行秋
1200009 : 寻书巧遇江湖事 - 击败来袭的愚人众
1200010 : 寻书巧遇江湖事 - (test)击败来袭的愚人众$HIDDEN
1200011 : 寻书巧遇江湖事 - (test)击败来袭的愚人众$HIDDEN
1200101 : 知己知彼定良策 - 前往茂才公府，探听消息
1200103 : 知己知彼定良策 - 和守卫交谈，探听消息
1200106 : 知己知彼定良策 - 前往新月轩窃听茂才公谈话
1200107 : 知己知彼定良策 - (test)前往新月轩，窃听茂才公的谈话$HIDDEN
1200108 : 知己知彼定良策 - 将茂才公的计划告知行秋
1200201 : 山雨欲来风满楼 - 带信给「飞云商会」的家丁
1200202 : 山雨欲来风满楼 - 进入琉璃亭
1200203 : 山雨欲来风满楼 - 与「飞云商会」的家丁对话
1200204 : 山雨欲来风满楼 - 前往商铺购买石珀
1200205 : 山雨欲来风满楼 - 前往商铺购买石珀
1200206 : 山雨欲来风满楼 - 前往商铺购买石珀
1200207 : 山雨欲来风满楼 - 前往层岩巨渊购买石珀
1200208 : 山雨欲来风满楼 - 与石壮对话
1200209 : 山雨欲来风满楼 - (test)在附近寻找装有石珀的矿车$HIDDEN
1200210 : 山雨欲来风满楼 - 将石珀散落的位置告诉石壮
1200211 : 山雨欲来风满楼 - 收购常九爷的矿石
1200212 : 山雨欲来风满楼 - (test)在附近寻找装有石珀的矿车$HIDDEN
1200213 : 山雨欲来风满楼 - (test)在附近寻找装有石珀的矿车$HIDDEN
1200214 : 山雨欲来风满楼 - 在附近寻找装有石珀的矿车
1200215 : 山雨欲来风满楼 - (test)完成购买$HIDDEN
1200219 : 山雨欲来风满楼 - (test)在附近寻找装有石珀的矿车$HIDDEN
1200220 : 山雨欲来风满楼 - (test)在附近寻找装有石珀的矿车$HIDDEN
1200221 : 山雨欲来风满楼 - 与家丁对话
1200222 : 山雨欲来风满楼 - (test)任务隔离，防止回滚$HIDDEN
1200223 : 山雨欲来风满楼 - (test)任务隔离，防止回滚$HIDDEN
1200303 : 淡泊名利侠客行 - 前往「飞云商会」的仓库
1200304 : 淡泊名利侠客行 - 和行秋交谈
1200305 : 淡泊名利侠客行 - 击退帮助茂才公的愚人众
1200307 : 淡泊名利侠客行 - 击退债务处理人
1200308 : 淡泊名利侠客行 - 击退债务处理人
1200309 : 淡泊名利侠客行 - 将《神霄折戟录》物归原主
1200310 : 淡泊名利侠客行 - (test)击退债务处理人$HIDDEN
1200311 : 淡泊名利侠客行 - (test)击退债务处理人$HIDDEN
1200401 : 私人委托 - 离开木漏茶室
1200402 : 私人委托 - 与神里绫华对话
1200403 : 私人委托 - 离开木漏茶室
1200501 : 丝织之愿 - 前往小仓屋
1200502 : 丝织之愿 - 与神里绫华对话
1200503 : 丝织之愿 - 前往位于离岛的万国商会
1200504 : 丝织之愿 - 到附近查看情况
1200505 : 丝织之愿 - (test)提前找到久利须$HIDDEN
1200506 : 丝织之愿 - 与久利须对话
1200507 : 丝织之愿 - 前往事发地点查看情况
1200508 : 丝织之愿 - (test)【废弃】寻找丢失的货物2
1200509 : 丝织之愿 - 与抢走货物的浪人对话
1200510 : 丝织之愿 - 击败浪人
1200511 : 丝织之愿 - 与久利须对话
1200512 : 丝织之愿 - (test)【废弃】鉴别宝物并与绫华对话
1200513 : 丝织之愿 - (test)【废弃】返回小仓屋
1200514 : 丝织之愿 - 返回小仓屋
1200515 : 丝织之愿 - (test)【废弃】和绫华在周围稍事休息
1200516 : 丝织之愿 - (test)【废弃】与绫华对话
1200517 : 丝织之愿 - 沿脚印追踪
1200518 : 丝织之愿 - (test)【隐藏】久利须对话刷掉小车$HIDDEN
1200601 : 他乡之食 - 与木南杏奈对话
1200602 : 他乡之食 - 将披萨交给神里绫华
1200603 : 他乡之食 - 与神里绫华对话
1200604 : 他乡之食 - (test)【废弃】把菜谱交给木南杏奈$HIDDEN
1200605 : 他乡之食 - 回小仓屋取货品
1200606 : 他乡之食 - 与木南杏奈对话
1200607 : 他乡之食 - (test)判断是特色菜谱$HIDDEN
1200608 : 他乡之食 - (test)判断不是特色菜谱$HIDDEN
1200701 : 恒久之约 - 前往笔记中记载的地点
1200702 : 恒久之约 - 与神里绫华对话
1200703 : 恒久之约 - 根据提示探查可疑之处
1200704 : 恒久之约 - 打开神秘盒子
1200705 : 恒久之约 - 与神里绫华对话
1200706 : 恒久之约 - 到山洞外查看笔记
1200707 : 恒久之约 - 与神里绫华对话
1200708 : 恒久之约 - 调查石壁上的灌木
1200710 : 恒久之约 - (test)【隐藏】开门2对$HIDDEN
1200711 : 恒久之约 - (test)【隐藏】开门3对$HIDDEN
1200712 : 恒久之约 - (test)【隐藏】盒子打开遮挡用$HIDDEN
1200713 : 恒久之约 - (test)【隐藏】洞外对话调时间$HIDDEN
1200801 : 愿与君同 - 前往甘金岛
1200802 : 愿与君同 - 与神里绫华对话
1200803 : 愿与君同 - 与神里绫华对话
1200804 : 愿与君同 - 与神里绫华对话
1200805 : 愿与君同 - (test)【废弃】CS后最终对话
1200806 : 愿与君同 - 与神里绫华对话
1200807 : 愿与君同 - 与神里绫华对话
1200808 : 愿与君同 - 与神里绫华对话
1200809 : 愿与君同 - 与神里绫华一起进入祭典
1200810 : 愿与君同 - 跟随神里绫华
1200811 : 愿与君同 - 跟随神里绫华
1200812 : 愿与君同 - 继续跟随神里绫华
1200813 : 愿与君同 - (test)【隐藏】抽A签$HIDDEN
1200814 : 愿与君同 - (test)【隐藏】抽B签$HIDDEN
1200815 : 愿与君同 - (test)【隐藏】抽C签$HIDDEN
1200816 : 愿与君同 - (test)【隐藏】控制回滚创建圈$HIDDEN
1200817 : 愿与君同 - (test)【隐藏】初始调整时间$HIDDEN
1200818 : 愿与君同 - (test)【隐藏】对话刷绘马$HIDDEN
1200819 : 愿与君同 - (test)【隐藏】最后对话调时间$HIDDEN
1200901 : 鬼之恶 - 与稻妻的凯瑟琳交谈
1200902 : 鬼之恶 - 打听荒泷一斗的消息
1200903 : 鬼之恶 - 打听荒泷一斗的消息
1200904 : 鬼之恶 - 打听荒泷一斗的消息
1200905 : 鬼之恶 - 向珊瑚打听更多消息
1200906 : 鬼之恶 - (test)保护回滚~$HIDDEN
1201001 : 烟花少女与奇妙童话 - 前往鸣神岛的海边
1201002 : 烟花少女与奇妙童话 - 追上离开的孩子们
1201003 : 烟花少女与奇妙童话 - 前往「长野原烟花店」
1201004 : 烟花少女与奇妙童话 - 确认声音的来源
1201101 : 不可辜负的期待 - 随宵宫为朔次郎准备船只
1201102 : 不可辜负的期待 - 与森彦交谈
1201103 : 不可辜负的期待 - 前往「天目锻冶屋」
1201104 : 不可辜负的期待 - 去城里寻找烟花材料
1201105 : 不可辜负的期待 - 去确认船的情况
1201106 : 不可辜负的期待 - 将船的位置转告朔次郎
1201107 : 不可辜负的期待 - 前往约定地点与耕一碰面
1201201 : 一线希望 - 拜访老夫妻，寻求帮助
1201202 : 一线希望 - 帮助老夫妻清理庭院
1201204 : 一线希望 - 将咸萝卜送给村里的聪
1201205 : 一线希望 - 回报老夫妻
1201206 : 一线希望 - 将消息告诉朔次郎
1201207 : 一线希望 - [N/A] 2821039796
1201208 : 一线希望 - [N/A] 2095874052
1201209 : 一线希望 - [N/A] 862480476
1201301 : 同在烟花之下 - 和孩子们交谈
1201302 : 同在烟花之下 - 接近拦路的天领奉行众
1201303 : 同在烟花之下 - 击败天领奉行众
1201304 : 同在烟花之下 - 与仓皇的天领奉行众交谈
1201305 : 同在烟花之下 - 继续深入，寻找朔次郎
1201306 : 同在烟花之下 - 战胜今谷佳祐
1201307 : 同在烟花之下 - 与今谷佳祐和朔次郎交谈
1201308 : 同在烟花之下 - 前往观看烟花会的地方
1201309 : 同在烟花之下 - 与宵宫交谈
1201310 : 同在烟花之下 - 沿路出城寻找线索
1201311 : 同在烟花之下 - 按照孩子们指示的方向前进
1201312 : 同在烟花之下 - [N/A] 2678135508
1201401 : (test)霄宫线最后的闲置对话$HIDDEN - [N/A] 4250996428
1201501 : 将军孤居净土 - 前往千手百眼神像
1201502 : 将军孤居净土 - 与托马和九条镰治交谈
1201503 : 将军孤居净土 - 前往鸣神大社寻找八重神子
1201504 : 将军孤居净土 - 寻找八重神子
1201505 : 将军孤居净土 - 与八重神子交谈
1201506 : 将军孤居净土 - 前去面见将军
1201507 : 将军孤居净土 - 与门前的毅交谈
1201508 : 将军孤居净土 - 进入天守阁，面见将军
1201509 : 将军孤居净土 - 进入「一心净土」
1201510 : 将军孤居净土 - 与远处的影交谈
1201511 : 将军孤居净土 - (test)隐藏任务用于雷电将军转圈1$HIDDEN
1201512 : 将军孤居净土 - (test)隐藏任务用于雷电将军转圈2$HIDDEN
